EquipmentID;Location;LastDate;initial_date;dvr_OB;dvr_OBV;dvr_OBH;dvr_IB;dvr_IBV;dvr_IBH;dvr_A;dvn_IB;dvn_IBV;dvn_IBH;dvn_OB;dvn_OBV;dvn_OBH;dvn_A;vib_alert;vib_danger;acc_alert;acc_danger;vib_max;acc_max;driver;driven;indikasi;remark;saran
84K202P3C;KPC;;09/01/2020;;;;;;;;;;;;;;;2.82;4.5;5;10;0;0;MTR;PUMP;;;
84K202P4A;KPC;08/12/2020;09/01/2020;0.22;2.17;2.01;0.32;1.77;2.9;2.45;0.98;1.42;2.09;0.88;1.07;1.25;1.39;2.82;4.5;5;10;2.9;0.98;MTR;PUMP;ALERT, Indikasi misalignment;MISALIGNMENT;Periksa kondisi coupling pada kesempatan pertama, periksa kondisi kaki-kaki motor, realignment motor terhadap pompa
84K202P4B;KPC;10/09/2018;09/01/2020;0.29;1.81;2.04;0.59;2.15;2.45;1.75;1.43;2.28;5.14;1.64;1.96;3.63;1.56;2.82;4.5;5;10;5.14;1.64;MTR;PUMP;DANGER, Indikasi misalignment;MISALIGNMENT;Periksa kondisi coupling, realignment motor terhadap pompa
84K251;KPC;09/03/2020;09/01/2020;1.75;1.79;1.75;1.71;1.87;1.98;1.85;10.36;2.13;2.7;10.72;1.48;1.8;3.2;7.1;11.2;10;15;3.2;10.72;MTR;BLW;ALERT, Indikasi bearing blower defect;BEARING DEFECT;Periksa kondisi lube oli blower pada kesempatan pertama, periksa clearance bearing blower, periksa internal part blower
84K252;KPC;09/03/2020;09/01/2020;0.14;0.85;0.73;0.21;0.54;1.23;1.38;1.9;1.47;1.16;0.52;1.1;1.51;1.05;4.5;7.1;5;10;1.51;1.9;MTR;BLW;NORMAL, Masih dimonitoring;;
84K253;KPC;09/03/2020;09/01/2020;0.81;4.4;4.41;0.9;2.74;3.01;2.41;4.98;1.81;2.71;10.93;2.69;2;3.53;7.1;11.2;10;15;4.41;10.93;MTR;BLW;ALERT, Indikasi mechanical looseness;MECH. LOOSE;Periksa kondisi lube oli blower pada kesempatan pertama, periksa clearance bearing blower, periksa internal part blower
84K253S;KPC;;09/01/2020;;;;;;;;;;;;;;;7.1;11.2;5;10;0;0;MTR;COMP;;;
84K254;KPC;09/02/2020;09/01/2020;0.32;2.11;1.86;0.38;1.89;1.86;1.53;0.99;1.97;2.28;1.55;1.74;2.99;2.38;4.5;7.1;5;10;2.99;1.55;MTR;COMP;NORMAL, Masih dimonitoring;;
84K254S;KPC;;09/01/2020;;;;;;;;;;;;;;;7.1;11.2;5;10;0;0;MTR;COMP;NORMAL, Masih dimonitoring;;
84P201A;KPC;09/02/2020;09/01/2020;0.84;1.29;1.56;0.59;0.69;1.67;0.48;0.28;0.9;0.88;0.28;0.69;0.86;0.64;7.1;11.2;5;10;1.67;0.84;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P201B;KPC;06/24/2020;09/01/2020;0.65;1.14;1.37;0.41;0.51;2.03;1.01;0.33;0.58;0.81;1.84;1.83;1.47;0.82;7.1;11.2;5;10;2.03;1.84;MTR;PUMP;NORMAL, Masih dimonitoring;;Ganti bearing pompa, periksa internal part pompa
84P202A;KPC;09/02/2020;09/01/2020;0.72;0.7;1;1.24;0.57;1.08;0.58;0.41;1.56;1.8;0.41;0.78;1.02;0.99;7.1;11.2;5;10;1.8;1.24;MTR;PUMP;NORMAL, Masih dimonitoring;;Ganti bearing motor, periksa internal part motor
84P202B;KPC;04/01/2020;09/01/2020;0.67;0.54;1.15;1.34;0.39;1.04;0.49;1.12;1.31;1.9;0.74;0.96;0.94;1.36;7.1;11.2;5;10;1.9;1.34;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P203A (SYDN);KPC;09/02/2020;09/01/2020;8.92;2.3;3.66;6.44;2.12;2.3;2.06;5.89;2.8;1.68;4.99;1.94;2.37;1.29;4.5;7.1;10;15;3.66;8.92;MTR;sydn;NORMAL, Masih dimonitoring;;
84P203B (SYDN);KPC;08/12/2020;09/01/2020;0.23;1.07;1.07;0.74;0.6;0.62;0.99;1.64;0.39;0.57;0.58;0.63;0.63;0.4;4.5;7.1;10;15;1.07;1.64;MTR;sydn;NORMAL, Masih dimonitoring;;
84P204A;KPC;09/02/2020;09/01/2020;0.87;0.34;1.05;0.63;0.48;0.97;0.36;1.82;0.66;1.12;2.16;0.7;0.83;0.48;4.5;7.1;5;10;1.12;2.16;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P204B;KPC;07/23/2020;09/01/2020;0.88;0.33;1.29;0.5;0.45;0.99;0.35;1.18;0.67;1.11;2.15;0.58;0.8;0.53;4.5;7.1;5;10;1.29;2.15;MTR;PUMP;NORMAL, Masih dimonitoring;;Ganti bearing motor, periksa internal part motor
84P205A;KPC;09/02/2020;09/01/2020;0.33;0.62;1.15;0.65;1.03;1.03;0.99;0.72;0.46;0.94;0.79;0.53;0.81;0.24;2.82;4.5;5;10;1.15;0.79;MTR;PUMP;NORMAL, Masih dimonitoring;;Cleaning strainer pompa, atur bukaan valve pompa, periksa internal part pompa
84P205B;KPC;08/19/2020;09/01/2020;0.1;0.37;1.34;0.17;1.14;0.98;0.82;1.69;2.04;1.95;1.99;2.06;1.59;0.79;2.82;4.5;5;10;2.06;1.99;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa support pipa pada pompa, pastikan dalam kondisi baik
84P206A (SYDN);KPC;09/02/2020;09/01/2020;0.55;1.71;1.77;1.01;1.9;1.14;1.46;0.86;1.11;0.72;5.07;0.59;0.85;0.65;4.5;7.1;10;15;1.9;5.07;MTR;sydn;NORMAL, Masih dimonitoring;;
84P206B (SYDN);KPC;08/19/2020;09/01/2020;0.62;0.67;0.71;0.71;0.42;0.48;0.31;1.02;0.51;0.41;2.38;0.49;0.63;0.4;4.5;7.1;10;15;0.71;2.38;MTR;sydn;NORMAL, Masih dimonitoring;;
84P207A;KPC;09/02/2020;09/01/2020;0.16;0.65;0.69;0.18;1.13;1.15;0.74;0.62;2.28;2.75;0.85;1.76;1.64;1.8;7.1;11.2;5;10;2.75;0.85;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P207B;KPC;06/24/2020;09/01/2020;0.12;0.45;0.84;0.19;0.8;0.7;0.37;0.94;3.16;2.46;0.96;1.97;1.34;1.67;7.1;11.2;5;10;3.16;0.96;MTR;PUMP;NORMAL, Masih dimonitoring;;Cleaning strainer pompa, atur bukaan valve pompa, periksa internal part pompa
84P208A;KPC;09/02/2020;09/01/2020;0.29;0.95;1.13;0.6;1.04;1.45;1.04;1.13;0.46;0.83;0.89;0.47;0.69;0.5;4.5;7.1;5;10;1.45;1.13;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa kondisi coupling, realignment turbine terhadap pompa
84P208B;KPC;08/19/2020;09/01/2020;0.84;0.81;0.92;1.48;1.02;1.1;0.9;0.28;0.65;1.04;0.27;0.65;0.89;0.52;4.5;7.1;5;10;1.1;1.48;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P210;KPC;11/27/2018;09/01/2020;0.46;0.53;0.5;0.33;0.49;0.54;0.58;0.43;0.32;0.46;0.57;0.44;0.5;0.73;2.8;4.5;5;10;0.73;0.57;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P211A;KPC;06/10/2020;09/01/2020;1.47;0.89;1.34;1.74;0.98;1.69;1.31;0.8;1.36;1.77;0.72;1.06;1.51;0.99;4.5;7.1;5;10;1.77;1.74;MTR;PUMP;NORMAL, Masih dimonitoring;;Masih dimonitoring
84P211B;KPC;09/02/2020;09/01/2020;0.26;0.56;1.19;0.28;0.5;0.96;0.7;0.97;3.56;4.7;0.52;2.33;3.67;1.01;4.5;7.1;5;10;4.7;0.97;MTR;PUMP;ALERT, Indikasi unbalance;UNBALANCE;Periksa kondisi coupling pada kesempatan pertama, periksa internal part pompa, balancing rotor pompa
84P212A -T;KPC;09/02/2020;09/01/2020;0.89;0.4;0.43;0.17;0.24;0.42;0.17;0.9;0.59;0.7;0.99;0.48;0.49;0.63;2.82;4.5;5;10;0.7;0.99;TRB;PUMP;NORMAL, Masih dimonitoring;;
84P212B;KPC;11/05/2019;09/01/2020;2.31;1.6;2;6.05;2.91;2.15;2.15;1.04;0.85;0.85;0.94;0.62;0.69;0.63;2.82;4.5;5;10;2.91;6.05;MTR;PUMP;ALERT, Indikasi bearing motor defect;BEARING DEFECT;Regreasing bearing motor pada kesempatan pertama, ganti bearing motor, periksa internal part motor
84P213;KPC;;09/01/2020;;;;;;;;;;;;;;;2.82;4.5;5;10;0;0;MTR;PUMP;;;
84P213S;KPC;;09/01/2020;;;;;;;;;;;;;;;4.53;7.16;5;10;0;0;MTR;PUMP;;;
84P251A (vertical);KPC;07/17/2019;09/01/2020;0.12;1.24;0.9;0.14;0.71;0.51;0.44;0.16;0.57;0.34;0.12;0.36;0.25;0.48;2.8;4.5;5;10;1.24;0.16;MTR;PUMP;NORMAL, Masih dimonitoring;;
84P251B (vertical);KPC;09/02/2020;09/01/2020;0.11;0.5;0.43;0.08;0.36;0.27;0.22;0.07;0.2;0.24;0.04;0.15;0.29;0.2;2.8;4.5;5;10;0.5;0.11;MTR;PUMP;NORMAL, Masih dimonitoring;;
84V230P1A;KPC;07/01/2020;09/01/2020;0.74;0.75;1.21;0.65;1.31;1.42;0.74;0.48;2.02;3.58;0.54;2.05;2.52;1.8;4.5;7.1;5;10;3.58;0.74;MTR;PUMP;NORMAL, Masih dimonitoring;;
84V230P1B -T;KPC;09/02/2020;09/01/2020;2.56;0.59;0.81;1.63;0.91;0.66;1.02;1.69;1.36;1.57;0.94;1.29;1.16;1.14;4.5;7.1;5;10;1.57;2.56;TRB;PUMP;NORMAL, Masih dimonitoring;;Periksa lube oil pompa, periksa bearing deflector pompa, periksa clearence bearing pompa, periksa internal part pompa
85P202A;KPC;03/04/2020;09/01/2020;0.84;0.32;0.66;1.21;0.38;0.57;0.39;0.4;0.17;0.44;0.4;0.18;0.28;0.18;2.82;4.5;5;10;0.66;1.21;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P202B;KPC;09/02/2020;09/01/2020;0.12;0.3;0.58;0.2;0.33;0.49;0.31;0.34;0.38;0.85;0.51;0.48;0.74;0.5;2.82;4.5;5;10;0.85;0.51;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P203A;KPC;07/14/2020;09/01/2020;0.5;0.49;1.2;0.33;0.4;1.19;1.23;0.92;1.1;1.08;1.01;1.1;0.95;0.63;4.5;7.1;5;10;1.23;1.01;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P203B;KPC;09/02/2020;09/01/2020;0.25;0.59;1.08;0.23;0.36;1.13;0.32;0.4;0.62;0.53;0.4;0.55;0.64;0.31;4.5;7.1;5;10;1.13;0.4;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P205A;KPC;06/09/2020;09/01/2020;0.46;0.65;1.17;1.22;1.29;1.37;0.72;3.71;1.71;2.6;4.3;1.12;1.66;0.99;4.5;7.1;5;10;2.6;4.3;MTR;PUMP;NORMAL, Masih dimonitoring;;Cleaning strainer pompa, atur bukaan valve pompa, periksa internal part pompa
85P205B;KPC;09/02/2020;09/01/2020;0.35;0.69;1.18;1.05;1.07;1.2;0.77;4.06;1.82;2.47;3.42;1.06;1.65;1.24;4.5;7.1;5;10;2.47;4.06;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa kondisi lube oli pompa pada kesempatan pertama, periksa clearence bearing pompa, periksa axial end play shaft pompa, periksa internal part pompapart motor
85P206A;KPC;09/02/2020;09/01/2020;0.2;0.3;0.6;0.17;0.27;0.55;0.39;0.35;0.46;0.74;0.45;0.4;0.49;0.42;2.82;4.5;5;10;0.74;0.45;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P206B;KPC;03/04/2020;09/01/2020;0.46;0.68;0.97;0.93;0.95;0.97;0.9;2.67;2.71;3.36;3.57;2.66;2.28;1.39;2.82;4.5;5;10;3.36;3.57;MTR;PUMP;ALERT, Indikasi kavitasi pada pompa;NOISE FLOW;Cleaning strainer pompa, atur bukaan valve pompa, periksa internal part pompa
85P207A;KPC;08/25/2020;09/01/2020;0.95;0.65;1.75;0.45;0.59;0.85;0.57;1.16;3.32;3.53;1.01;2.68;2.25;1.44;7.1;11.2;5;10;3.53;1.16;MTR;PUMP;NORMAL, Masih dimonitoring;;Cleaning strainer pompa, atur bukaan valve pompa, periksa internal part pompa
85P207B;KPC;09/02/2020;09/01/2020;0.68;0.59;1.73;1.04;0.61;0.9;0.53;1.85;1.87;3.86;1.49;2.42;2.39;1.93;7.1;11.2;5;10;3.86;1.85;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa kondisi coupling, realignment motor terhadap pompa
85P208A;KPC;09/02/2020;09/01/2020;1.32;2.68;1.62;2.14;1.55;1.83;1.68;0.8;0.57;0.73;1.23;0.55;0.69;0.43;4.5;7.1;5;10;2.68;2.14;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P208B;KPC;03/04/2020;09/01/2020;0.2;0.31;0.7;0.41;0.39;0.53;0.48;1.06;0.66;0.98;1.49;0.77;0.72;0.52;4.5;7.1;5;10;0.98;1.49;MTR;PUMP;NORMAL, Masih dimonitoring;;Cleaning strainer pompa, atur bukaan valve pompa, periksa internal part pompa
85P209A;KPC;09/02/2020;09/01/2020;1.52;1.53;1.36;4.53;1.74;1.67;1.37;1.3;0.96;1.35;2.29;1.13;1.07;0.99;2.82;4.5;5;10;1.74;4.53;MTR;PUMP;NORMAL, Masih dimonitoring;;Regreasing bearing motor pada kesempatan pertama, ganti bearing motor, periksa internal part motor
85P209B;KPC;02/20/2020;09/01/2020;3.59;1.58;1.36;5.89;1.84;2.39;2.58;0.78;0.78;1.32;1.1;0.74;0.97;0.64;2.82;4.5;5;10;2.58;5.89;MTR;PUMP;ALERT, Indikasi bearing motor defect;BEARING DEFECT;Regreasing bearing motor pada kesempatan pertama. ganti bearing motor, periksa internal part motor
85P210A;KPC;07/14/2020;09/01/2020;0.49;0.79;2.78;0.57;0.65;2.66;0.9;1.21;2.06;6.53;1.23;1.78;5.95;2.76;4.5;7.1;5;10;6.53;1.23;MTR;PUMP;ALERT, Indikasi unbalance;UNBALANCE;Periksa kondisi coupling pada kesempatan pertama, periksa internal part pompa balancing rotor pompa
85P210B;KPC;09/02/2020;09/01/2020;0.67;0.89;1.45;0.82;0.66;2.01;0.67;0.5;0.94;1.04;0.72;0.91;0.86;0.64;4.5;7.1;5;10;2.01;0.82;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P212A;KPC;;09/01/2020;;;;;;;;;;;;;;;2.82;4.5;5;10;0;0;MTR;PUMP;;;
85P212B;KPC;;09/01/2020;;;;;;;;;;;;;;;2.82;4.5;5;10;0;0;MTR;PUMP;;;
85P213A;KPC;09/02/2020;09/01/2020;0.16;0.35;0.85;0.64;0.36;0.7;0.34;0.08;0.17;0.51;0.07;0.16;0.39;0.29;2.82;4.5;5;10;0.85;0.64;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P213B;KPC;07/28/2020;09/01/2020;0.28;0.32;0.8;0.66;0.55;0.75;0.45;0.1;0.24;1.17;0.12;0.2;0.54;0.57;2.82;4.5;5;10;1.17;0.66;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P214A;KPC;06/25/2020;09/01/2020;0.85;0.61;1.06;2.6;1.03;0.86;0.89;0.3;0.36;0.47;0.55;0.31;0.39;0.28;2.82;4.5;5;10;1.06;2.6;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P214B;KPC;09/02/2020;09/01/2020;0.85;0.65;1;1.86;0.85;0.89;1;0.24;0.27;0.53;0.2;0.27;0.44;0.25;2.82;4.5;5;10;1;1.86;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P215A;KPC;04/04/2019;09/01/2020;0.16;0.3;0.23;0.12;0.19;0.24;0.25;0.15;0.1;0.19;0.11;0.2;0.23;0.25;2.82;4.5;5;10;0.3;0.16;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P215B;KPC;01/09/2019;09/01/2020;0.1;0.15;0.14;0.12;0.12;0.15;0.12;0.09;0.06;0.11;0.05;0.06;0.13;0.11;2.82;4.5;5;10;0.15;0.12;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P216A;KPC;09/02/2020;09/01/2020;1.08;1.68;2.13;2.3;2.38;1.58;2.88;0.46;0.59;1.47;0.6;0.63;1.28;0.91;4.5;7.1;5;10;2.88;2.3;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P216B;KPC;01/29/2020;09/01/2020;1.3;1.53;2.23;1.37;1.41;2.22;1.29;0.79;1.12;1.18;1.14;0.77;1.12;0.76;4.5;7.1;5;10;2.23;1.37;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P217A (SYDN);KPC;07/07/2020;09/01/2020;0.93;0.92;0.57;1.62;1.16;0.73;0.55;1.92;1.26;0.69;1.63;1.24;1.34;0.75;4.5;7.1;10;15;1.34;1.92;MTR;sydn;NORMAL, Masih dimonitoring;;
85P217B (SYDN);KPC;09/02/2020;09/01/2020;0.88;1.43;1;0.78;0.84;0.8;1.72;1.72;2.57;2.26;0.77;2.42;2.06;0.73;4.5;7.1;10;15;2.57;1.72;MTR;sydn;NORMAL, Masih dimonitoring;;
85P218A;KPC;09/02/2020;09/01/2020;0.23;1.22;1.81;0.33;1.52;1.65;0.58;0.35;1.15;0.82;0.57;0.85;0.77;1.11;7.1;11.2;5;10;1.81;0.57;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P218B;KPC;08/04/2020;09/01/2020;0.25;1.27;1.77;0.49;1.45;1.74;0.66;0.31;1.12;0.82;0.57;1;0.76;0.94;7.1;11.2;5;10;1.77;0.57;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P219A;KPC;02/20/2019;09/01/2020;1.25;0.8;2.74;2.92;1.13;2.78;1.12;2.26;5.22;2.66;1.81;3.62;2.69;1.5;4.5;7.1;5;10;5.22;2.92;MTR;PUMP;ALERT, Indikasi misalignment;MISALIGNMENT;Periksa kondisi coupling, realignment motor terhadap pompa
85P219B;KPC;09/02/2020;09/01/2020;0.48;0.65;3.21;0.76;1.11;2.4;1.3;1.07;0.98;3.15;1.04;1.44;2.35;1.18;4.5;7.1;5;10;3.21;1.07;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa kondisi coupling pada kesempatan pertama, periksa kondisi kaki-kaKi motor, realignment motor terhadap pompa
85P220;KPC;08/29/2019;09/01/2020;0.82;1.99;1.98;1.52;1.44;1.72;1.33;0.58;0.9;0.88;0.68;0.94;0.64;0.85;4.5;7.1;5;10;1.99;1.52;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P220S;KPC;;09/01/2020;;;;;;;;;;;;;;;4.53;7.16;5;10;0;0;MTR;PUMP;;;
85P221;KPC;;09/01/2020;;;;;;;;;;;;;;;4.5;7.1;5;10;0;0;MTR;PUMP;;;
85P221S;KPC;;09/01/2020;;;;;;;;;;;;;;;4.53;7.16;5;10;0;0;MTR;PUMP;;;
85P222;KPC;;09/01/2020;;;;;;;;;;;;;;;4.5;7.1;5;10;0;0;MTR;PUMP;;;
85P222S;KPC;;09/01/2020;;;;;;;;;;;;;;;4.53;7.16;5;10;0;0;MTR;PUMP;;;
85P223;KPC;;09/01/2020;;;;;;;;;;;;;;;2.82;4.5;5;10;0;0;MTR;PUMP;;;
85P224;KPC;11/20/2017;09/01/2020;0.07;0.3;0.32;0.03;0.17;0.21;0.17;0.03;0.1;0.1;0.06;0.09;0.13;0.16;2.8;4.5;5;10;0.32;0.07;MTR;PUMP;NORMAL, Masih dimonitoring;;
85P224S;KPC;10/17/2018;09/01/2020;0.09;0.24;0.33;0.05;0.14;0.21;0.13;0.06;0.07;0.12;0.06;0.08;0.12;0.11;4.5;7.1;5;10;0.33;0.09;MTR;PUMP;NORMAL, Masih dimonitoring;;
86K201 -T;KPC;02/20/2019;09/01/2020;0.86;1.4;1.1;1.97;0.46;0.7;0.61;0.47;0.62;1.3;0.58;0.58;1.17;0.54;7.1;11.2;5;10;1.4;1.97;TRB;COMP;NORMAL, Masih dimonitoring;;
86K201P1A -T;KPC;09/01/2020;09/01/2020;1.08;0.15;0.33;1.34;0.09;0.35;0.49;0.65;0.73;1.29;0.22;0.24;1.22;0.5;4.5;7.1;5;10;1.29;1.34;TRB;PUMP;NORMAL, Masih dimonitoring;;
86K201P1B;KPC;08/22/2019;09/01/2020;0.42;0.33;0.41;0.36;0.24;0.38;0.46;0.66;0.32;0.66;0.59;0.47;0.74;0.58;4.5;7.1;5;10;0.74;0.66;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P201A;KPC;01/17/2019;09/01/2020;1.41;1.74;1.86;1.99;2.67;2.11;2.17;0.37;1.01;1.17;0.69;2.88;1.68;0.73;7.1;11.2;5;10;2.88;1.99;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P201B;KPC;09/01/2020;09/01/2020;0.7;0.95;1.74;0.36;0.94;0.97;0.56;0.18;0.56;0.72;0.5;0.9;0.95;0.39;7.1;11.2;5;10;1.74;0.7;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P202A;KPC;06/30/2020;09/01/2020;0.19;0.26;0.4;0.27;0.49;0.41;0.35;0.39;1.51;1.54;0.54;1.07;0.94;1.01;7.1;11.2;5;10;1.54;0.54;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P202B;KPC;09/01/2020;09/01/2020;0.15;0.25;0.58;0.31;0.65;0.45;0.37;0.36;1.96;1.39;0.27;1.05;0.67;0.78;7.1;11.2;5;10;1.96;0.36;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P203A;KPC;07/23/2020;09/01/2020;0.67;1.18;2.05;1.41;1.51;1.71;1.05;1.33;0.93;1.12;1.39;1.03;1.05;0.54;4.5;7.1;5;10;2.05;1.41;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P203B;KPC;09/01/2020;09/01/2020;0.63;0.58;1.23;1.03;0.7;1.29;0.62;0.95;1.03;2.04;1.41;1.13;1.73;1.23;4.5;7.1;5;10;2.04;1.41;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P204A;KPC;04/17/2020;09/01/2020;0.17;0.63;0.84;0.15;0.41;0.5;0.5;0.18;0.33;0.38;0.23;0.24;0.31;0.31;2.82;4.5;5;10;0.84;0.23;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P204B;KPC;03/21/2019;09/01/2020;0.57;1.69;1.7;0.4;1.03;1.32;1.34;0.55;0.81;0.88;0.62;1.31;0.7;2.02;2.82;4.5;5;10;2.02;0.62;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P205A;KPC;08/12/2020;09/01/2020;0.66;0.53;1.09;0.98;0.74;1.68;0.83;0.67;0.5;1.04;0.61;0.48;0.77;0.36;4.5;7.1;5;10;1.68;0.98;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P205B;KPC;09/01/2020;09/01/2020;0.43;0.98;1.41;1.25;1;1.74;1.09;0.61;0.53;1.46;0.79;0.83;1;0.87;4.5;7.1;5;10;1.74;1.25;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P206A;KPC;09/01/2020;09/01/2020;0.36;0.53;1.27;0.82;0.74;1.27;0.78;0.39;0.57;1.45;0.4;0.48;1.05;0.47;4.5;7.1;5;10;1.45;0.82;MTR;PUMP;NORMAL, Masih dimonitoring;;
86P206B;KPC;03/04/2020;09/01/2020;0.23;0.41;0.98;1.05;0.78;1.15;0.45;0.56;0.9;1.11;0.5;0.75;0.91;0.47;4.5;7.1;5;10;1.15;1.05;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P201A;KPC;03/12/2020;09/01/2020;0.21;0.41;0.73;0.42;0.31;0.69;0.25;0.5;0.45;0.58;0.54;0.65;0.63;0.47;11.2;18;5;10;0.73;0.54;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P201B;KPC;09/03/2020;09/01/2020;0.54;1.14;2.52;0.78;1.02;2.6;0.59;0.39;0.81;0.9;0.31;0.87;0.98;1.17;11.2;18;5;10;2.6;0.78;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P202A;KPC;09/03/2020;09/01/2020;0.48;0.66;1.91;1.16;0.93;1.07;0.8;0.27;1.5;2.06;0.35;1.83;2.3;2.48;11.2;18;5;10;2.48;1.16;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa kondisi lube oil pompa pada kesempatan pertama, periksa clearence bearing pompa, periksa axial end play dan radial lifting shaft pompa, periksa internal part pompa
87P202B;KPC;09/03/2020;09/01/2020;0.45;0.52;1.11;0.33;0.6;1.01;0.51;0.38;1.8;1.2;0.53;1.93;1.85;3.4;11.2;18;5;10;3.4;0.53;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P202C;KPC;08/27/2020;09/01/2020;0.72;0.66;1.07;0.35;1.02;1.01;0.73;0.43;2.06;1.65;0.53;3;2.31;2.06;11.2;18;5;10;3;0.72;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P203A;KPC;09/03/2020;09/01/2020;0.23;1.12;1.84;0.35;1.12;1.98;0.66;1.16;3.5;3.47;0.38;1.45;1.85;1.23;4.5;7.1;5;10;3.5;1.16;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P203B;KPC;03/05/2020;09/01/2020;0.13;0.67;0.76;0.15;0.97;1.22;0.56;0.36;2.97;2.92;0.47;2.43;0.81;1.15;4.5;7.1;5;10;2.97;0.47;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P204A;KPC;07/09/2020;09/01/2020;0.81;2;2.3;0.49;1.59;1.59;1.22;0.68;1.88;1.95;1.23;3.41;1.97;2.09;7.1;11.2;5;10;3.41;1.23;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P204B;KPC;09/03/2020;09/01/2020;0.95;2.02;2.05;0.75;1.46;1.97;1.64;1.21;1.55;2.04;1.34;1.58;2.11;2.1;7.1;11.2;5;10;2.11;1.34;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P205A;KPC;09/03/2020;09/01/2020;0.32;0.39;1.3;0.26;0.8;1.49;0.74;1.35;2.51;4;1.05;1.66;1.01;0.98;4.5;7.1;5;10;4;1.35;MTR;PUMP;NORMAL, Masih dimonitoring;;Regreasing bearing motor pada kesempatan pertama. ganti bearing motor, periksa internal part motor
87P205B;KPC;02/27/2020;09/01/2020;0.4;2.7;0.61;0.96;0.64;1.17;0.99;3.03;0.57;0.78;3.5;0.54;0.55;0.54;4.5;7.1;5;10;2.7;3.5;MTR;PUMP;NORMAL, Masih dimonitoring;;Periksa clearence bearing pompa, periksa axial end play dan radial lifting shaft pompa, periksa internal part pompa
87P206A;KPC;09/03/2020;09/01/2020;0.66;0.47;0.86;1.9;0.68;0.96;0.77;1.66;0.96;1.1;1.85;0.83;0.79;0.83;4.5;7.1;5;10;1.1;1.9;MTR;PUMP;NORMAL, Masih dimonitoring;;
87P206B;KPC;05/14/2020;09/01/2020;0.17;0.3;0.87;0.56;0.57;0.77;0.54;0.55;0.67;0.81;0.37;0.54;0.61;0.44;4.5;7.1;5;10;0.87;0.56;MTR;PUMP;NORMAL, Masih dimonitoring;;
87V230P1A -T;KPC;08/27/2020;09/01/2020;1.35;2.54;0.9;1.42;1.93;1.02;1.79;0.53;0.39;0.64;0.49;0.39;0.51;0.43;4.5;7.1;5;10;2.54;1.42;TRB;PUMP;NORMAL, Masih dimonitoring;;Periksa clearence bearing turbine, periksa axial end play dan radial lifting shaft turbine, periksa internal part turbine
87V230P1B;KPC;11/21/2019;09/01/2020;1.33;1.93;1.3;2.27;1.18;1.21;1.83;0.36;0.52;0.58;0.33;0.52;0.58;0.33;4.5;7.1;5;10;1.93;2.27;MTR;PUMP;NORMAL, Masih dimonitoring;;
